order_id,order_date,ship_mode,segment,region,product_id,category,sub_category,sales,quantity,discount,profit,year,month,day,dayofweek,weekofyear,unit_price
CA-2017-105921,2017-08-14,Standard Class,Consumer,West,FUR-TA-10001095,Furniture,Tables,418.296,3,0.2,5.2287,2017,8,14,0,33,139.432
CA-2017-133102,2017-08-17,Standard Class,Home Office,Central,FUR-CH-10002017,Furniture,Chairs,74.592,4,0.3,-2.1312,2017,8,17,3,33,18.648
CA-2017-133102,2017-08-17,Standard Class,Home Office,Central,FUR-FU-10003247,Furniture,Furnishings,16.784,2,0.6,-22.2388,2017,8,17,3,33,8.392
CA-2017-118892,2017-08-17,Second Class,Consumer,East,FUR-CH-10002024,Furniture,Chairs,4416.174,9,0.3,-630.882,2017,8,17,3,33,490.686
US-2017-111423,2017-08-17,First Class,Corporate,East,FUR-CH-10003981,Furniture,Chairs,462.564,2,0.1,97.6524,2017,8,17,3,33,231.282
CA-2017-117947,2017-08-18,Second Class,Corporate,East,FUR-FU-10000521,Furniture,Furnishings,88.02,3,0.0,27.2862,2017,8,18,4,33,29.34
CA-2017-119809,2017-08-18,Standard Class,Corporate,West,FUR-FU-10001475,Furniture,Furnishings,65.94,3,0.0,22.4196,2017,8,18,4,33,21.98
CA-2017-117947,2017-08-18,Second Class,Corporate,East,FUR-FU-10000010,Furniture,Furnishings,9.94,2,0.0,3.0814,2017,8,18,4,33,4.97
CA-2017-117947,2017-08-18,Second Class,Corporate,East,FUR-FU-10003849,Furniture,Furnishings,40.48,2,0.0,15.7872,2017,8,18,4,33,20.24
CA-2017-117646,2017-08-21,Standard Class,Consumer,West,FUR-FU-10001037,Furniture,Furnishings,22.752,3,0.2,7.11,2017,8,21,0,34,7.584
CA-2017-155705,2017-08-21,Second Class,Consumer,South,FUR-CH-10000015,Furniture,Chairs,866.4,4,0.0,225.264,2017,8,21,0,34,216.6
CA-2017-121489,2017-08-21,Second Class,Corporate,West,FUR-CH-10004698,Furniture,Chairs,388.704,6,0.2,38.8704,2017,8,21,0,34,64.784
CA-2017-112956,2017-08-21,Standard Class,Home Office,East,FUR-FU-10004960,Furniture,Furnishings,91.92,4,0.0,31.2528,2017,8,21,0,34,22.98
US-2017-109253,2017-08-21,First Class,Consumer,West,FUR-FU-10000193,Furniture,Furnishings,129.92,4,0.0,10.3936,2017,8,21,0,34,32.48
CA-2017-112956,2017-08-21,Standard Class,Home Office,East,FUR-FU-10003976,Furniture,Furnishings,25.16,2,0.0,8.5544,2017,8,21,0,34,12.58
US-2017-109253,2017-08-21,First Class,Consumer,West,FUR-TA-10001539,Furniture,Tables,568.728,3,0.2,28.4364,2017,8,21,0,34,189.576
CA-2017-131037,2017-08-22,First Class,Consumer,West,FUR-TA-10001768,Furniture,Tables,210.008,1,0.2,2.6251,2017,8,22,1,34,210.008
US-2017-132381,2017-08-22,First Class,Home Office,East,FUR-TA-10002356,Furniture,Tables,314.532,2,0.4,-83.8752,2017,8,22,1,34,157.266
CA-2017-129021,2017-08-23,Second Class,Consumer,South,FUR-FU-10001852,Furniture,Furnishings,2.784,2,0.2,0.4176,2017,8,23,2,34,1.392
CA-2017-159793,2017-08-25,Standard Class,Consumer,East,FUR-BO-10001798,Furniture,Bookcases,130.98,2,0.5,-89.0664,2017,8,25,4,34,65.49
CA-2017-157350,2017-08-26,Standard Class,Consumer,Central,FUR-FU-10000222,Furniture,Furnishings,64.96,5,0.6,-43.848,2017,8,26,5,34,12.991999999999999
CA-2017-161956,2017-08-27,Second Class,Corporate,West,FUR-FU-10002937,Furniture,Furnishings,198.46,2,0.0,99.23,2017,8,27,6,34,99.23
CA-2017-161956,2017-08-27,Second Class,Corporate,West,FUR-CH-10004886,Furniture,Chairs,230.28,3,0.2,23.028,2017,8,27,6,34,76.76
US-2017-134481,2017-08-27,Standard Class,Corporate,East,FUR-TA-10004915,Furniture,Tables,1488.424,7,0.3,-297.6848,2017,8,27,6,34,212.632
CA-2017-163097,2017-08-27,Standard Class,Consumer,West,FUR-FU-10004973,Furniture,Furnishings,120.576,8,0.2,33.1584,2017,8,27,6,34,15.072
CA-2017-126067,2017-08-28,Standard Class,Home Office,West,FUR-TA-10000617,Furniture,Tables,1137.75,5,0.0,250.305,2017,8,28,0,35,227.55
CA-2017-101014,2017-08-29,Standard Class,Corporate,West,FUR-FU-10003374,Furniture,Furnishings,148.02,3,0.0,41.4456,2017,8,29,1,35,49.34
CA-2017-154074,2017-08-31,Second Class,Corporate,West,FUR-CH-10002331,Furniture,Chairs,569.568,2,0.2,7.1196,2017,8,31,3,35,284.784
CA-2017-131625,2017-09-01,Second Class,Consumer,East,FUR-FU-10004960,Furniture,Furnishings,114.9,5,0.0,39.066,2017,9,1,4,35,22.98
CA-2017-145653,2017-09-01,Same Day,Consumer,Central,FUR-CH-10004875,Furniture,Chairs,498.26,7,0.0,134.5302,2017,9,1,4,35,71.17999999999999
CA-2017-128041,2017-09-01,Same Day,Corporate,West,FUR-TA-10002607,Furniture,Tables,283.56,4,0.0,45.3696,2017,9,1,4,35,70.89
CA-2017-114552,2017-09-02,Standard Class,Corporate,East,FUR-FU-10002960,Furniture,Furnishings,15.072,3,0.2,4.1448,2017,9,2,5,35,5.024
CA-2017-157987,2017-09-02,Standard Class,Corporate,East,FUR-FU-10001196,Furniture,Furnishings,11.54,2,0.0,3.462,2017,9,2,5,35,5.77
US-2017-163657,2017-09-02,Standard Class,Consumer,West,FUR-TA-10004607,Furniture,Tables,236.528,2,0.2,-2.9566,2017,9,2,5,35,118.264
CA-2017-169327,2017-09-02,Second Class,Home Office,West,FUR-FU-10004188,Furniture,Furnishings,511.5,5,0.0,132.99,2017,9,2,5,35,102.3
CA-2017-157987,2017-09-02,Standard Class,Corporate,East,FUR-TA-10001889,Furniture,Tables,254.526,1,0.4,-93.3262,2017,9,2,5,35,254.526
CA-2017-157987,2017-09-02,Standard Class,Corporate,East,FUR-CH-10003379,Furniture,Chairs,1282.41,5,0.1,213.735,2017,9,2,5,35,256.482
CA-2017-111388,2017-09-02,Same Day,Home Office,West,FUR-CH-10003061,Furniture,Chairs,215.976,3,0.2,-2.6997,2017,9,2,5,35,71.992
CA-2017-161067,2017-09-03,Second Class,Home Office,East,FUR-CH-10004626,Furniture,Chairs,90.801,1,0.1,14.1246,2017,9,3,6,35,90.801
US-2017-153255,2017-09-03,Second Class,Consumer,West,FUR-BO-10004218,Furniture,Bookcases,239.666,2,0.15,14.098,2017,9,3,6,35,119.833
CA-2017-161557,2017-09-03,Standard Class,Consumer,Central,FUR-FU-10004622,Furniture,Furnishings,108.4,5,0.6,-105.69,2017,9,3,6,35,21.68
CA-2017-161067,2017-09-03,Second Class,Home Office,East,FUR-CH-10004860,Furniture,Chairs,181.764,2,0.1,-8.0784,2017,9,3,6,35,90.882
US-2017-117450,2017-09-04,Standard Class,Consumer,South,FUR-CH-10003817,Furniture,Chairs,97.184,2,0.2,6.074,2017,9,4,0,36,48.592
CA-2017-116680,2017-09-04,Second Class,Consumer,West,FUR-TA-10001771,Furniture,Tables,1478.272,8,0.2,92.392,2017,9,4,0,36,184.784
CA-2017-102750,2017-09-04,Second Class,Corporate,West,FUR-TA-10000198,Furniture,Tables,1322.352,3,0.2,-99.1764,2017,9,4,0,36,440.78400000000005
CA-2017-140326,2017-09-04,First Class,Corporate,Central,FUR-BO-10000112,Furniture,Bookcases,825.174,9,0.3,-117.882,2017,9,4,0,36,91.68599999999999
CA-2017-107244,2017-09-07,Standard Class,Consumer,West,FUR-FU-10002597,Furniture,Furnishings,19.76,4,0.0,8.2992,2017,9,7,3,36,4.94
CA-2017-151008,2017-09-07,First Class,Consumer,West,FUR-FU-10002396,Furniture,Furnishings,25.16,2,0.0,10.5672,2017,9,7,3,36,12.58
US-2017-129441,2017-09-07,Standard Class,Consumer,West,FUR-FU-10000448,Furniture,Furnishings,47.94,3,0.0,2.397,2017,9,7,3,36,15.979999999999999
CA-2017-128783,2017-09-07,Same Day,Consumer,Central,FUR-FU-10003623,Furniture,Furnishings,135.3,5,0.0,37.884,2017,9,7,3,36,27.060000000000002
US-2017-150070,2017-09-07,Standard Class,Consumer,West,FUR-CH-10004860,Furniture,Chairs,161.568,2,0.2,-28.2744,2017,9,7,3,36,80.784
US-2017-130687,2017-09-07,First Class,Consumer,West,FUR-FU-10004053,Furniture,Furnishings,80.96,4,0.0,34.8128,2017,9,7,3,36,20.24
US-2017-124968,2017-09-08,Second Class,Consumer,Central,FUR-TA-10004289,Furniture,Tables,765.625,7,0.5,-566.5625,2017,9,8,4,36,109.375
US-2017-124779,2017-09-08,First Class,Corporate,Central,FUR-FU-10001095,Furniture,Furnishings,21.184,2,0.6,-11.6512,2017,9,8,4,36,10.592
US-2017-124779,2017-09-08,First Class,Corporate,Central,FUR-CH-10003535,Furniture,Chairs,213.43,5,0.3,-39.637,2017,9,8,4,36,42.686
CA-2017-169439,2017-09-09,Standard Class,Consumer,East,FUR-FU-10000723,Furniture,Furnishings,66.112,2,0.2,-9.0904,2017,9,9,5,36,33.056
CA-2017-137498,2017-09-09,Second Class,Consumer,West,FUR-CH-10003833,Furniture,Chairs,243.92,5,0.2,-15.245,2017,9,9,5,36,48.784
CA-2017-147228,2017-09-09,Standard Class,Consumer,South,FUR-FU-10000023,Furniture,Furnishings,14.136,3,0.2,4.2408,2017,9,9,5,36,4.712
US-2017-118087,2017-09-09,Standard Class,Corporate,East,FUR-FU-10001867,Furniture,Furnishings,17.024,2,0.2,1.7024,2017,9,9,5,36,8.512
US-2017-118087,2017-09-09,Standard Class,Corporate,East,FUR-CH-10004860,Furniture,Chairs,141.372,2,0.3,-48.4704,2017,9,9,5,36,70.686
CA-2017-128370,2017-09-10,Same Day,Corporate,West,FUR-CH-10002602,Furniture,Chairs,362.352,3,0.2,27.1764,2017,9,10,6,36,120.78399999999999
CA-2017-144484,2017-09-11,Same Day,Consumer,West,FUR-FU-10000260,Furniture,Furnishings,32.36,4,0.0,11.6496,2017,9,11,0,37,8.09
US-2017-142188,2017-09-11,Same Day,Consumer,West,FUR-CH-10003199,Furniture,Chairs,177.568,2,0.2,8.8784,2017,9,11,0,37,88.784
US-2017-160836,2017-09-11,Standard Class,Consumer,Central,FUR-TA-10002855,Furniture,Tables,512.19,5,0.3,-65.853,2017,9,11,0,37,102.43800000000002
CA-2017-149559,2017-09-11,Same Day,Home Office,West,FUR-CH-10002320,Furniture,Chairs,2054.272,8,0.2,256.784,2017,9,11,0,37,256.784
CA-2017-112774,2017-09-11,First Class,Consumer,South,FUR-FU-10003039,Furniture,Furnishings,34.504,1,0.2,6.0382,2017,9,11,0,37,34.504
CA-2017-103611,2017-09-12,First Class,Consumer,West,FUR-FU-10004270,Furniture,Furnishings,8.36,2,0.0,3.0096,2017,9,12,1,37,4.18
CA-2017-156237,2017-09-14,First Class,Consumer,East,FUR-FU-10001057,Furniture,Furnishings,127.936,8,0.2,4.7976,2017,9,14,3,37,15.992
CA-2017-156237,2017-09-14,First Class,Consumer,East,FUR-CH-10002372,Furniture,Chairs,113.372,2,0.3,-29.1528,2017,9,14,3,37,56.686
CA-2017-152975,2017-09-14,First Class,Home Office,East,FUR-CH-10003298,Furniture,Chairs,589.41,5,0.1,-6.549,2017,9,14,3,37,117.88199999999999
CA-2017-127096,2017-09-15,Second Class,Home Office,West,FUR-TA-10003473,Furniture,Tables,300.904,1,0.2,11.2839,2017,9,15,4,37,300.904
US-2017-116652,2017-09-15,Standard Class,Consumer,West,FUR-CH-10002961,Furniture,Chairs,218.352,3,0.2,0.0,2017,9,15,4,37,72.784
CA-2017-121888,2017-09-15,Second Class,Consumer,East,FUR-BO-10002545,Furniture,Bookcases,782.94,3,0.0,203.5644,2017,9,15,4,37,260.98
US-2017-163300,2017-09-15,Standard Class,Consumer,West,FUR-CH-10003396,Furniture,Chairs,184.752,3,0.2,-20.7846,2017,9,15,4,37,61.584
CA-2017-124205,2017-09-15,Standard Class,Corporate,East,FUR-CH-10003606,Furniture,Chairs,512.96,4,0.0,143.6288,2017,9,15,4,37,128.24
US-2017-116652,2017-09-15,Standard Class,Consumer,West,FUR-FU-10001488,Furniture,Furnishings,529.9,5,0.0,105.98,2017,9,15,4,37,105.97999999999999
CA-2017-124205,2017-09-15,Standard Class,Corporate,East,FUR-FU-10002445,Furniture,Furnishings,47.4,5,0.0,18.96,2017,9,15,4,37,9.48
CA-2017-163020,2017-09-15,Standard Class,Home Office,East,FUR-FU-10000221,Furniture,Furnishings,35.56,7,0.0,12.0904,2017,9,15,4,37,5.08
CA-2017-136448,2017-09-16,First Class,Consumer,East,FUR-FU-10003832,Furniture,Furnishings,22.512,3,0.2,2.2512,2017,9,16,5,37,7.5040000000000004
CA-2017-157931,2017-09-17,Second Class,Home Office,South,FUR-CH-10000785,Furniture,Chairs,723.92,4,0.0,188.2192,2017,9,17,6,37,180.98
CA-2017-105669,2017-09-17,Second Class,Home Office,Central,FUR-CH-10003774,Furniture,Chairs,318.43,5,0.3,-77.333,2017,9,17,6,37,63.686
CA-2017-112515,2017-09-17,Second Class,Corporate,West,FUR-BO-10003404,Furniture,Bookcases,1292.94,3,0.0,77.5764,2017,9,17,6,37,430.98
CA-2017-164756,2017-09-18,Standard Class,Corporate,South,FUR-FU-10002963,Furniture,Furnishings,20.32,4,0.0,6.9088,2017,9,18,0,38,5.08
CA-2017-148068,2017-09-18,Standard Class,Corporate,East,FUR-FU-10002268,Furniture,Furnishings,9.82,2,0.0,3.2406,2017,9,18,0,38,4.91
CA-2017-143378,2017-09-19,Standard Class,Corporate,West,FUR-BO-10001972,Furniture,Bookcases,72.588,2,0.7,-128.2388,2017,9,19,1,38,36.294
CA-2017-143378,2017-09-19,Standard Class,Corporate,West,FUR-FU-10004864,Furniture,Furnishings,409.216,8,0.2,61.3824,2017,9,19,1,38,51.152
CA-2017-100111,2017-09-20,Standard Class,Consumer,East,FUR-CH-10003846,Furniture,Chairs,272.646,3,0.1,18.1764,2017,9,20,2,38,90.882
CA-2017-100111,2017-09-20,Standard Class,Consumer,East,FUR-CH-10003061,Furniture,Chairs,80.991,1,0.1,8.0991,2017,9,20,2,38,80.991
CA-2017-100111,2017-09-20,Standard Class,Consumer,East,FUR-CH-10001215,Furniture,Chairs,2254.41,5,0.1,375.735,2017,9,20,2,38,450.88199999999995
CA-2017-100111,2017-09-20,Standard Class,Consumer,East,FUR-CH-10004086,Furniture,Chairs,2888.127,11,0.1,609.7157,2017,9,20,2,38,262.557
CA-2017-162789,2017-09-22,Second Class,Consumer,East,FUR-FU-10004864,Furniture,Furnishings,12.07,1,0.0,3.9831,2017,9,22,4,38,12.07
CA-2017-167381,2017-09-22,Second Class,Home Office,Central,FUR-BO-10001972,Furniture,Bookcases,241.96,2,0.0,41.1332,2017,9,22,4,38,120.98
CA-2017-121853,2017-09-23,Standard Class,Consumer,West,FUR-CH-10003973,Furniture,Chairs,594.816,2,0.2,59.4816,2017,9,23,5,38,297.408
US-2017-132059,2017-09-23,Standard Class,Consumer,West,FUR-BO-10001811,Furniture,Bookcases,180.588,2,0.7,-240.784,2017,9,23,5,38,90.294
CA-2017-121412,2017-09-23,Standard Class,Corporate,West,FUR-FU-10000246,Furniture,Furnishings,29.328,3,0.2,3.666,2017,9,23,5,38,9.776
CA-2017-142391,2017-09-24,Same Day,Consumer,West,FUR-FU-10002759,Furniture,Furnishings,199.8,10,0.0,71.928,2017,9,24,6,38,19.98
CA-2017-148411,2017-09-24,First Class,Consumer,Central,FUR-CH-10003973,Furniture,Chairs,520.464,2,0.3,-14.8704,2017,9,24,6,38,260.232
CA-2017-142034,2017-09-24,Standard Class,Corporate,Central,FUR-CH-10000665,Furniture,Chairs,603.92,4,0.0,181.176,2017,9,24,6,38,150.98
CA-2017-108910,2017-09-24,Standard Class,Consumer,East,FUR-FU-10002253,Furniture,Furnishings,103.056,3,0.2,24.4758,2017,9,24,6,38,34.352
CA-2017-144904,2017-09-25,Standard Class,Consumer,East,FUR-FU-10000023,Furniture,Furnishings,47.12,8,0.0,20.7328,2017,9,25,0,39,5.89
CA-2017-144904,2017-09-25,Standard Class,Consumer,East,FUR-CH-10000785,Furniture,Chairs,488.646,3,0.1,86.8704,2017,9,25,0,39,162.882
CA-2017-162481,2017-09-25,Standard Class,Consumer,Central,FUR-CH-10003061,Furniture,Chairs,269.97,3,0.0,51.2943,2017,9,25,0,39,89.99000000000001
US-2017-106145,2017-09-26,Same Day,Corporate,West,FUR-FU-10003829,Furniture,Furnishings,9.24,3,0.0,2.9568,2017,9,26,1,39,3.08
CA-2017-129490,2017-09-26,Standard Class,Home Office,South,FUR-CH-10003298,Furniture,Chairs,419.136,4,0.2,-57.6312,2017,9,26,1,39,104.784
CA-2017-101574,2017-09-28,Standard Class,Consumer,West,FUR-FU-10001706,Furniture,Furnishings,9.24,3,0.0,4.4352,2017,9,28,3,39,3.08
US-2017-125717,2017-09-28,First Class,Home Office,West,FUR-FU-10001979,Furniture,Furnishings,32.776,1,0.2,3.2776,2017,9,28,3,39,32.776
CA-2017-121300,2017-09-29,Same Day,Home Office,East,FUR-CH-10003774,Furniture,Chairs,63.686,1,0.3,-15.4666,2017,9,29,4,39,63.686
CA-2017-121300,2017-09-29,Same Day,Home Office,East,FUR-TA-10004442,Furniture,Tables,344.22,2,0.4,-189.321,2017,9,29,4,39,172.11
CA-2017-121300,2017-09-29,Same Day,Home Office,East,FUR-FU-10004586,Furniture,Furnishings,21.248,4,0.2,7.4368,2017,9,29,4,39,5.312
CA-2017-140186,2017-09-29,First Class,Consumer,West,FUR-FU-10004848,Furniture,Furnishings,51.75,1,0.0,15.525,2017,9,29,4,39,51.75
CA-2017-140186,2017-09-29,First Class,Consumer,West,FUR-CH-10002961,Furniture,Chairs,72.784,1,0.2,0.0,2017,9,29,4,39,72.784
CA-2017-129378,2017-10-01,First Class,Consumer,West,FUR-CH-10000553,Furniture,Chairs,108.608,4,0.2,9.5032,2017,10,1,6,39,27.152
CA-2017-156951,2017-10-01,Standard Class,Corporate,West,FUR-CH-10004997,Furniture,Chairs,451.152,3,0.2,0.0,2017,10,1,6,39,150.384
US-2017-162558,2017-10-02,First Class,Home Office,South,FUR-FU-10002364,Furniture,Furnishings,11.808,2,0.2,1.3284,2017,10,2,0,40,5.904
CA-2017-137414,2017-10-02,Standard Class,Consumer,West,FUR-FU-10001424,Furniture,Furnishings,17.46,2,0.0,5.9364,2017,10,2,0,40,8.73
CA-2017-141117,2017-10-02,Standard Class,Consumer,West,FUR-BO-10001972,Furniture,Bookcases,217.764,6,0.7,-384.7164,2017,10,2,0,40,36.294000000000004
US-2017-162558,2017-10-02,First Class,Home Office,South,FUR-FU-10004864,Furniture,Furnishings,9.656,1,0.2,1.5691,2017,10,2,0,40,9.656
CA-2017-116113,2017-10-02,Second Class,Corporate,South,FUR-FU-10002963,Furniture,Furnishings,10.16,2,0.0,3.4544,2017,10,2,0,40,5.08
US-2017-162558,2017-10-02,First Class,Home Office,South,FUR-TA-10000198,Furniture,Tables,2314.116,7,0.4,-1002.7836,2017,10,2,0,40,330.588
CA-2017-126074,2017-10-02,Standard Class,Consumer,Central,FUR-FU-10003577,Furniture,Furnishings,157.74,11,0.0,56.7864,2017,10,2,0,40,14.340000000000002
US-2017-162558,2017-10-02,First Class,Home Office,South,FUR-FU-10003691,Furniture,Furnishings,19.76,2,0.2,5.928,2017,10,2,0,40,9.88
CA-2017-143035,2017-10-03,Second Class,Home Office,East,FUR-FU-10001934,Furniture,Furnishings,83.92,4,0.0,21.8192,2017,10,3,1,40,20.98
CA-2017-101749,2017-10-03,Standard Class,Corporate,West,FUR-TA-10001520,Furniture,Tables,171.288,3,0.2,-6.4233,2017,10,3,1,40,57.096000000000004
CA-2017-163818,2017-10-04,Standard Class,Home Office,East,FUR-FU-10000076,Furniture,Furnishings,19.98,1,0.0,8.5914,2017,10,4,2,40,19.98
CA-2017-131807,2017-10-05,Standard Class,Corporate,West,FUR-FU-10004666,Furniture,Furnishings,72.9,5,0.0,26.973,2017,10,5,3,40,14.580000000000002
CA-2017-131807,2017-10-05,Standard Class,Corporate,West,FUR-TA-10004086,Furniture,Tables,206.352,3,0.2,5.1588,2017,10,5,3,40,68.784
CA-2017-131807,2017-10-05,Standard Class,Corporate,West,FUR-CH-10001190,Furniture,Chairs,435.168,4,0.2,-59.8356,2017,10,5,3,40,108.792
CA-2017-143112,2017-10-05,Standard Class,Corporate,East,FUR-CH-10002880,Furniture,Chairs,221.382,2,0.1,2.4598,2017,10,5,3,40,110.691
US-2017-148054,2017-10-06,Standard Class,Home Office,West,FUR-FU-10003247,Furniture,Furnishings,41.96,2,0.0,2.9372,2017,10,6,4,40,20.98
CA-2017-104003,2017-10-07,Standard Class,Consumer,West,FUR-BO-10003965,Furniture,Bookcases,307.666,2,0.15,-14.4784,2017,10,7,5,40,153.833
CA-2017-148404,2017-10-07,Standard Class,Home Office,South,FUR-TA-10001039,Furniture,Tables,154.764,3,0.4,-36.1116,2017,10,7,5,40,51.588
US-2017-168613,2017-10-08,Standard Class,Consumer,East,FUR-CH-10002372,Furniture,Chairs,145.764,2,0.1,3.2392,2017,10,8,6,40,72.882
CA-2017-163125,2017-10-09,Second Class,Consumer,Central,FUR-CH-10001802,Furniture,Chairs,254.058,3,0.3,-32.6646,2017,10,9,0,41,84.68599999999999
US-2017-117247,2017-10-09,Standard Class,Corporate,Central,FUR-TA-10001676,Furniture,Tables,66.645,3,0.5,-42.6528,2017,10,9,0,41,22.215
CA-2017-141873,2017-10-09,Standard Class,Consumer,East,FUR-BO-10003034,Furniture,Bookcases,314.352,3,0.2,-15.7176,2017,10,9,0,41,104.78399999999999
CA-2017-132430,2017-10-09,First Class,Corporate,East,FUR-FU-10003577,Furniture,Furnishings,45.888,4,0.2,9.1776,2017,10,9,0,41,11.472
US-2017-117247,2017-10-09,Standard Class,Corporate,Central,FUR-TA-10002958,Furniture,Tables,652.45,5,0.5,-430.617,2017,10,9,0,41,130.49
CA-2017-111717,2017-10-10,Standard Class,Consumer,Central,FUR-CH-10001545,Furniture,Chairs,239.358,3,0.3,-47.8716,2017,10,10,1,41,79.786
CA-2017-152702,2017-10-12,Standard Class,Home Office,Central,FUR-CH-10002304,Furniture,Chairs,254.604,14,0.3,-18.186,2017,10,12,3,41,18.186
CA-2017-130505,2017-10-12,Same Day,Consumer,East,FUR-TA-10001932,Furniture,Tables,673.344,3,0.3,-76.9536,2017,10,12,3,41,224.448
CA-2017-150091,2017-10-12,Standard Class,Consumer,East,FUR-FU-10004053,Furniture,Furnishings,40.48,2,0.0,17.4064,2017,10,12,3,41,20.24
CA-2017-150091,2017-10-12,Standard Class,Consumer,East,FUR-BO-10003404,Furniture,Bookcases,2154.9,5,0.0,129.294,2017,10,12,3,41,430.98
CA-2017-163160,2017-10-13,First Class,Consumer,Central,FUR-FU-10001424,Furniture,Furnishings,10.476,3,0.6,-6.8094,2017,10,13,4,41,3.4920000000000004
CA-2017-103212,2017-10-13,First Class,Consumer,South,FUR-TA-10003473,Furniture,Tables,1504.52,4,0.0,346.0396,2017,10,13,4,41,376.13
CA-2017-168837,2017-10-14,First Class,Consumer,West,FUR-FU-10001918,Furniture,Furnishings,9.46,2,0.0,3.6894,2017,10,14,5,41,4.73
CA-2017-113670,2017-10-15,First Class,Corporate,West,FUR-TA-10001705,Furniture,Tables,510.24,3,0.2,6.378,2017,10,15,6,41,170.08
CA-2017-142643,2017-10-15,Standard Class,Corporate,West,FUR-FU-10000087,Furniture,Furnishings,22.72,1,0.0,9.3152,2017,10,15,6,41,22.72
CA-2017-132234,2017-10-16,First Class,Corporate,East,FUR-FU-10001290,Furniture,Furnishings,547.3,13,0.0,175.136,2017,10,16,0,42,42.099999999999994
CA-2017-159100,2017-10-16,Standard Class,Corporate,South,FUR-TA-10001950,Furniture,Tables,1875.258,7,0.4,-968.8833,2017,10,16,0,42,267.894
CA-2017-131492,2017-10-19,Second Class,Corporate,West,FUR-FU-10003878,Furniture,Furnishings,30.56,2,0.0,10.3904,2017,10,19,3,42,15.28
CA-2017-131492,2017-10-19,Second Class,Corporate,West,FUR-TA-10003837,Furniture,Tables,24.368,2,0.2,-3.3506,2017,10,19,3,42,12.184
CA-2017-125388,2017-10-19,Standard Class,Corporate,East,FUR-FU-10004712,Furniture,Furnishings,56.56,4,0.0,14.7056,2017,10,19,3,42,14.14
CA-2017-106432,2017-10-19,Standard Class,Consumer,Central,FUR-BO-10004360,Furniture,Bookcases,328.3992,3,0.32,-91.7586,2017,10,19,3,42,109.46640000000001
CA-2017-117653,2017-10-19,Standard Class,Consumer,Central,FUR-TA-10003008,Furniture,Tables,91.275,1,0.5,-67.5435,2017,10,19,3,42,91.275
CA-2017-103065,2017-10-20,Same Day,Consumer,South,FUR-FU-10000175,Furniture,Furnishings,43.936,4,0.2,6.0412,2017,10,20,4,42,10.984
CA-2017-147277,2017-10-20,Standard Class,Corporate,East,FUR-TA-10001539,Furniture,Tables,284.364,2,0.4,-75.8304,2017,10,20,4,42,142.182
CA-2017-145884,2017-10-21,Same Day,Home Office,Central,FUR-TA-10002356,Furniture,Tables,262.11,1,0.0,62.9064,2017,10,21,5,42,262.11
CA-2017-113558,2017-10-21,Standard Class,Home Office,South,FUR-CH-10003379,Furniture,Chairs,683.952,3,0.2,42.747,2017,10,21,5,42,227.984
CA-2017-113558,2017-10-21,Standard Class,Home Office,South,FUR-FU-10001756,Furniture,Furnishings,45.696,3,0.2,5.1408,2017,10,21,5,42,15.232
CA-2017-167094,2017-10-21,First Class,Corporate,West,FUR-CH-10000155,Furniture,Chairs,478.48,2,0.2,47.848,2017,10,21,5,42,239.24
CA-2017-130141,2017-10-22,Second Class,Consumer,West,FUR-CH-10000749,Furniture,Chairs,579.136,4,0.2,-28.9568,2017,10,22,6,42,144.784
CA-2017-130211,2017-10-22,Same Day,Consumer,Central,FUR-TA-10003748,Furniture,Tables,248.98,2,0.0,54.7756,2017,10,22,6,42,124.49
CA-2017-101581,2017-10-22,Standard Class,Corporate,West,FUR-TA-10002607,Furniture,Tables,177.225,5,0.5,-120.513,2017,10,22,6,42,35.445
CA-2017-125451,2017-10-23,First Class,Corporate,East,FUR-TA-10004915,Furniture,Tables,637.896,3,0.3,-127.5792,2017,10,23,0,43,212.63199999999998
CA-2017-125451,2017-10-23,First Class,Corporate,East,FUR-FU-10000277,Furniture,Furnishings,210.68,2,0.0,50.5632,2017,10,23,0,43,105.34
CA-2017-139913,2017-10-23,Standard Class,Corporate,East,FUR-FU-10000771,Furniture,Furnishings,69.08,11,0.0,29.0136,2017,10,23,0,43,6.28
CA-2017-125451,2017-10-23,First Class,Corporate,East,FUR-FU-10004963,Furniture,Furnishings,35.0,4,0.0,14.7,2017,10,23,0,43,8.75
CA-2017-125451,2017-10-23,First Class,Corporate,East,FUR-TA-10001039,Furniture,Tables,240.744,4,0.3,-13.7568,2017,10,23,0,43,60.186
CA-2017-141705,2017-10-24,First Class,Consumer,Central,FUR-TA-10004607,Furniture,Tables,517.405,5,0.3,-81.3065,2017,10,24,1,43,103.481
CA-2017-162173,2017-10-26,Standard Class,Consumer,South,FUR-TA-10001520,Furniture,Tables,356.85,5,0.0,60.6645,2017,10,26,3,43,71.37
CA-2017-151225,2017-10-27,First Class,Corporate,West,FUR-TA-10001539,Furniture,Tables,189.576,1,0.2,9.4788,2017,10,27,4,43,189.576
CA-2017-130764,2017-10-27,First Class,Corporate,West,FUR-BO-10003034,Furniture,Bookcases,556.665,5,0.15,6.549,2017,10,27,4,43,111.333
CA-2017-139353,2017-10-28,Second Class,Consumer,South,FUR-FU-10001876,Furniture,Furnishings,77.952,3,0.2,15.5904,2017,10,28,5,43,25.983999999999998
